enterpriseId,Category,Topic Name,Lesson Number,Questions,quizId,Quiz Name,Code,ExpiryDate,Level,Target Audience,QuizTimeLimit,question,options,question_type,answer
289,English Grammer,Idioms & Phrases,L7,30 Questions,7,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Winning or losing is all in one's mind so don't feel scared. Here 'all in one's mind' means."",""url"":""""}","[{""type"":""TEXT"",""option"":""a problem that does not really exist.""},{""type"":""TEXT"",""option"":""a situation that is never out of control.""},{""type"":""TEXT"",""option"":""a task that is actually easy.""},{""type"":""TEXT"",""option"":""a choice that is never difficult to make.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""a problem that does not really exist."",""type"":""TEXT""}]}"
289,English Grammer,Idioms & Phrases,L7,30 Questions,7,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""After the accident it took him a full five minutes to find his bearings. Here 'find his bearings' means."",""url"":""""}","[{""type"":""TEXT"",""option"":""to find out where one is.""},{""type"":""TEXT"",""option"":""to lose control of a situation.""},{""type"":""TEXT"",""option"":""to accept a situation.""},{""type"":""TEXT"",""option"":""to express disbelief.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""to find out where one is."",""type"":""TEXT""}]}"
289,English Grammer,Idioms & Phrases,L7,30 Questions,7,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Before you sign an agreement make sure you read the rules and regulations so that you can drive a hard bargain. Here 'drive a hard bargain' means."",""url"":""""}","[{""type"":""TEXT"",""option"":""to make sure you don't lose anything.""},{""type"":""TEXT"",""option"":""to apply one's common sense. ""},{""type"":""TEXT"",""option"":""to make sure you get the best advantage.""},{""type"":""TEXT"",""option"":""to make sure you don't break rules.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""to make sure you get the best advantage."",""type"":""TEXT""}]}"
289,English Grammer,Idioms & Phrases,L7,30 Questions,7,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""We advised her not to bury her head in the sand and register a police complaint. Here 'bury the head in the sand' means."",""url"":""""}","[{""type"":""TEXT"",""option"":""to get entangled in an unpleasant situation.""},{""type"":""TEXT"",""option"":""to feel diffident and ashamed of oneself.""},{""type"":""TEXT"",""option"":""to ignore or hide from signs of danger.""},{""type"":""TEXT"",""option"":""to run away from people.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""to ignore or hide from signs of danger."",""type"":""TEXT""}]}"
289,English Grammer,Idioms & Phrases,L7,30 Questions,7,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""We heard it on the grapevine that her engagement with her beau is off. Here 'to hear something on the grapevine' means."",""url"":""""}","[{""type"":""TEXT"",""option"":""to know that news travels fast.""},{""type"":""TEXT"",""option"":""to hear many people talking about the same thing.""},{""type"":""TEXT"",""option"":""to know that there are various versions of the truth.""},{""type"":""TEXT"",""option"":""to hear a rumor from someone.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""to hear a rumor from someone."",""type"":""TEXT""}]}"
289,English Grammer,Idioms & Phrases,L7,30 Questions,7,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""She was feeling a bit under the weather when she came home from college. Here 'feel a bit under the weather' means."",""url"":""""}","[{""type"":""TEXT"",""option"":""to feel unwell.""},{""type"":""TEXT"",""option"":""to enjoy the weather.""},{""type"":""TEXT"",""option"":""to plan a vacation.""},{""type"":""TEXT"",""option"":""to feel homesick.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""to feel unwell."",""type"":""TEXT""}]}"
289,English Grammer,Idioms & Phrases,L7,30 Questions,7,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Good friends need not necessarily see eye to eye. Here 'see eye to eye' means."",""url"":""""}","[{""type"":""TEXT"",""option"":""to agree to disagree.""},{""type"":""TEXT"",""option"":""to have the same views.""},{""type"":""TEXT"",""option"":""to quarrel over opinions.""},{""type"":""TEXT"",""option"":""to think well of each other.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""to agree to disagree."",""type"":""TEXT""}]}"
289,English Grammer,Idioms & Phrases,L7,30 Questions,7,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""He was killing two birds with one stone when he combined work with pleasure. Here 'killing two birds with one stone' means."",""url"":""""}","[{""type"":""TEXT"",""option"":""doing two jobs simultaneously.""},{""type"":""TEXT"",""option"":""working from home.""},{""type"":""TEXT"",""option"":""getting two things done at one time.""},{""type"":""TEXT"",""option"":""finding solutions to two problems quickly.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""getting two things done at one time."",""type"":""TEXT""}]}"
289,English Grammer,Idioms & Phrases,L7,30 Questions,7,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""He expected his wife to be at his beck and call. Here 'beck and call' means."",""url"":""""}","[{""type"":""TEXT"",""option"":""to feel responsible for someone.""},{""type"":""TEXT"",""option"":""to be completely subservient to someone.""},{""type"":""TEXT"",""option"":""to be happy obeying a command.""},{""type"":""TEXT"",""option"":""to be called by somebody persistently.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""to be completely subservient to someone."",""type"":""TEXT""}]}"
289,English Grammer,Idioms & Phrases,L7,30 Questions,7,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Just thinking abOut the day when I didn't have money to pay the petrol bill makes my toes curl. Here 'to make somebody's toes curl' means."",""url"":""""}","[{""type"":""TEXT"",""option"":""to feel embarrassed about something.""},{""type"":""TEXT"",""option"":""to feel repulsed by something.""},{""type"":""TEXT"",""option"":""to feel proud about something""},{""type"":""TEXT"",""option"":""to feel guilty about something.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""to feel embarrassed about something."",""type"":""TEXT""}]}"
289,English Grammer,Idioms & Phrases,L7,30 Questions,7,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""The young entrepreneur learnt to paddle his own canoe very early in life. Here 'learn to paddle his own canoe' means."",""url"":""""}","[{""type"":""TEXT"",""option"":""learnt paddling early.""},{""type"":""TEXT"",""option"":""decided his fate independently.""},{""type"":""TEXT"",""option"":""steered the boat of his life safely.""},{""type"":""TEXT"",""option"":""never borrowed money from anyone.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""decided his fate independently."",""type"":""TEXT""}]}"
289,English Grammer,Idioms & Phrases,L7,30 Questions,7,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""When Prithviraj Chauhan spoke to Mohammed Ghori about the virtues of forgiveness, he was casting pearls before a swine. Here 'casting pearls before a swine' means."",""url"":""""}","[{""type"":""TEXT"",""option"":""to misunderstand someone completely.""},{""type"":""TEXT"",""option"":""to value pearls very highly.""},{""type"":""TEXT"",""option"":""to forgive a person who doesn't deserve it.""},{""type"":""TEXT"",""option"":""to offer something valuable to someone who doesn't realize its value.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""to offer something valuable to someone who doesn't realize its value."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,Active & Passive Voice Quiz,,29-12-2023,INTERMEDIATE,All Users,02:00:00,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from Active to Passive. I should write to him urgently."",""url"":""""}","[{""type"":""TEXT"",""option"":""He should be written to urgently by me.""},{""type"":""TEXT"",""option"":""Urgently he should be written to.""},{""type"":""TEXT"",""option"":""He should be written urgently.""},{""type"":""TEXT"",""option"":""Urgently he shall be written to.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""He should be written to urgently by me."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from Active to Passive. We let them enter."",""url"":""""}","[{""type"":""TEXT"",""option"":""They were let to enter.""},{""type"":""TEXT"",""option"":""We were allowed to enter.""},{""type"":""TEXT"",""option"":""They were allowed to enter.""},{""type"":""TEXT"",""option"":""We were let to enter.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""They were allowed to enter."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from Active to Passive. Which film do you like the most?"",""url"":""""}","[{""type"":""TEXT"",""option"":""Which film has been liked by you ?""},{""type"":""TEXT"",""option"":""Which film is liked most by you?""},{""type"":""TEXT"",""option"":""Which film was liked by you most?""},{""type"":""TEXT"",""option"":""Which film did you like mostly?""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Which film is liked most by you?"",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from Active to Passive. The Chief Justice of India convicted the guilty."",""url"":""""}","[{""type"":""TEXT"",""option"":""The guilty was been convicted by the Chief Justice of India.""},{""type"":""TEXT"",""option"":""The guilty were convicted by the Chief Justice of India.""},{""type"":""TEXT"",""option"":""The guilty are convicted by the Chief Justice of India.""},{""type"":""TEXT"",""option"":""The guilty had been convicted by the Chief Justice of India.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""The guilty were convicted by the Chief Justice of India."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from Active to Passive. They have unanimously elected him the Chairman of the association."",""url"":""""}","[{""type"":""TEXT"",""option"":""He was unanimously elected as the Chairman of the association.""},{""type"":""TEXT"",""option"":""He had been elected unanimously as the Chairman of the association.""},{""type"":""TEXT"",""option"":""He is unanimously elected as the Chairman of the association.""},{""type"":""TEXT"",""option"":""He has been unanimously elected the Chairman of the association by them.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""He has been unanimously elected the Chairman of the association by them."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. This law must be adhered to by everyone."",""url"":""""}","[{""type"":""TEXT"",""option"":""Everyone must adhere this law. ""},{""type"":""TEXT"",""option"":"" Everyone has to adhere to this law. ""},{""type"":""TEXT"",""option"":""Everyone must adhere that law. ""},{""type"":""TEXT"",""option"":"" Everyone must adhere to this law.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":"" Everyone must adhere to this law."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. When is her household work done by her? "",""url"":""""}","[{""type"":""TEXT"",""option"":""When does she do her household work?""},{""type"":""TEXT"",""option"":""When she does her household work?""},{""type"":""TEXT"",""option"":""When has she done her household work?""},{""type"":""TEXT"",""option"":""When she had done her household work?""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""When does she do her household work?"",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. The Iraqi soldiers have been harassed by the American army. "",""url"":""""}","[{""type"":""TEXT"",""option"":""The American soldiers has harassed the Iraqi soldiers.""},{""type"":""TEXT"",""option"":""The American soldiers had harassed the Iraqi soldiers.""},{""type"":""TEXT"",""option"":""The American army has been harassing the Iraqi soldiers.""},{""type"":""TEXT"",""option"":""The American army harassed the Iraqi soldiers.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""The American soldiers has harassed the Iraqi soldiers."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. Jawaharlal Nehru was said to have lived in great luxury in his childhood. "",""url"":""""}","[{""type"":""TEXT"",""option"":""People say that Jawaharlal Nehru had lived in great luxury in his childhood.""},{""type"":""TEXT"",""option"":""People say that Jawaharlal Nehru lived in great luxury in his childhood.""},{""type"":""TEXT"",""option"":""People say that Jawaharlal Nehru was lived in great luxury in his childhood.""},{""type"":""TEXT"",""option"":""People said that Jawaharlal Nehru was living in • great luxury in his childhood.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""People say that Jawaharlal Nehru lived in great luxury in his childhood."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. Many theories of great scientists of the past have been proved false."",""url"":""""}","[{""type"":""TEXT"",""option"":""Some scientists have been proving many theories of great scientists of the past as false.""},{""type"":""TEXT"",""option"":""Some scientists had proved many theories of great scientists false.""},{""type"":""TEXT"",""option"":""Some scientists have proved many theories of great scientists of the past as false.""},{""type"":""TEXT"",""option"":""Some scientists are proving that many theories of great scientists as false.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Some scientists have proved many theories of great scientists of the past as false."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. Why wasn't the food either brought or prepared?"",""url"":""""}","[{""type"":""TEXT"",""option"":""Why you did not bring either, the food or prepare it?""},{""type"":""TEXT"",""option"":""You didn't bring either the food or prepare it? ""},{""type"":""TEXT"",""option"":""Why did you not either bring or prepare the food? ""},{""type"":""TEXT"",""option"":""Why had you not brought either the food or prepare it?""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Why did you not either bring or prepare the food? "",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. Her gold- could be put to good use instead of simply being kept in the locker of a bank."",""url"":""""}","[{""type"":""TEXT"",""option"":""She could put her gold to good use instead of simply keeping it in the locker of a bank.""},{""type"":""TEXT"",""option"":""She could have put her gold to good use instead of keeping it in the locker of a bank.""},{""type"":""TEXT"",""option"":""She can put her gold to good use instead of simply keeping it in the bank.""},{""type"":""TEXT"",""option"":""Instead of simply having kept her gold in the locker of a bank, she can put it to good use. ""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""She can put her gold to good use instead of simply keeping it in the bank."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. The defeat of the present government is attributed to its negligence of agriculture. "",""url"":""""}","[{""type"":""TEXT"",""option"":""People are attributing the defeat of the present government to its negligence of agriculture.""},{""type"":""TEXT"",""option"":""People attribute the defeat of the present government to its negligence of agriculture.""},{""type"":""TEXT"",""option"":""People have attributed the defeat of the present government to its negligence of agriculture.""},{""type"":""TEXT"",""option"":""People did attribute the defeat of the present government to its negligence of agriculture.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""People attribute the defeat of the present government to its negligence of agriculture."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. It was told by Raymont that the isolated individual is a figment of the imagination. "",""url"":""""}","[{""type"":""TEXT"",""option"":""Raymont told that the isolated individual is a figment of the imagination.""},{""type"":""TEXT"",""option"":""Raymont has told that the isolated individual is a figment of the imagination.""},{""type"":""TEXT"",""option"":""Raymont had told that the isolated individual was a figment of the imagination.""},{""type"":""TEXT"",""option"":""Raymont said that the isolated individual is a figment of the imagination.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Raymont told that the isolated individual is a figment of the imagination."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. An immediate enquiry has been demanded by each and every one. "",""url"":""""}","[{""type"":""TEXT"",""option"":""Each and every one is demanding an immediate enquiry.""},{""type"":""TEXT"",""option"":""Each and every one have immediate enquiry.""},{""type"":""TEXT"",""option"":""Each and every immediate enquiry.""},{""type"":""TEXT"",""option"":""Each and everyone have been demanding an enquiry.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Each and every immediate enquiry."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. Where was football played by the boys? "",""url"":""""}","[{""type"":""TEXT"",""option"":""Where are the boys playing football?""},{""type"":""TEXT"",""option"":""Where did the boys play football?""},{""type"":""TEXT"",""option"":""Where are the boys playing football?""},{""type"":""TEXT"",""option"":""Where was the boys playing football?""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Where did the boys play football?"",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. Had the exams been completed before the elections began? "",""url"":""""}","[{""type"":""TEXT"",""option"":""Have the students completed the exams before the elections had begun.""},{""type"":""TEXT"",""option"":""Did the students complete the exam before the elections began ?""},{""type"":""TEXT"",""option"":""Had the students completed the exams before the elections began?""},{""type"":""TEXT"",""option"":""Do the exams complete before elections began?""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Had the students completed the exams before the elections began?"",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. The corrupt officers in high positions should be imprisoned."",""url"":""""}","[{""type"":""TEXT"",""option"":""The police should imprison the corrupt officers in high positions.""},{""type"":""TEXT"",""option"":""The corrupt officers should be imprisoned by the police.""},{""type"":""TEXT"",""option"":""The corrupt officers are supposed to be imprisoned by the police.""},{""type"":""TEXT"",""option"":""The corrupt officers are to be imprisoned by the police.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""The police should imprison the corrupt officers in high positions."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. May you be blessed with wealth and health."",""url"":""""}","[{""type"":""TEXT"",""option"":""Almighty may bless you with wealth and health.""},{""type"":""TEXT"",""option"":""Almighty might bless you with wealth and health.""},{""type"":""TEXT"",""option"":""May the Almighty bless you with wealth and health.""},{""type"":""TEXT"",""option"":""May the Almighty will bless you with wealth and health.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""May the Almighty bless you with wealth and health."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. Let it be finished. "",""url"":""""}","[{""type"":""TEXT"",""option"":""You should finish it immediately.""},{""type"":""TEXT"",""option"":""Finish it.""},{""type"":""TEXT"",""option"":""You must finish it at once.""},{""type"":""TEXT"",""option"":""People must finish it.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Finish it."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. It has always pleased me to go there."",""url"":""""}","[{""type"":""TEXT"",""option"":""Circumstances have pleased me to go there.""},{""type"":""TEXT"",""option"":""Circumstances please me to go there.""},{""type"":""TEXT"",""option"":""I pleased to go there always.""},{""type"":""TEXT"",""option"":""I am always pleased to go there.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""I am always pleased to go there."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. Was he disturbed by me?"",""url"":""""}","[{""type"":""TEXT"",""option"":""Did I disturb him?""},{""type"":""TEXT"",""option"":""Do I disturb him?""},{""type"":""TEXT"",""option"":""Had I disturbed him?""},{""type"":""TEXT"",""option"":""Have I disturbed him?""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Did I disturb him?"",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. The buildings by the roadside are being pulled down by the municipality."",""url"":""""}","[{""type"":""TEXT"",""option"":""The municipality is pulling down the buildings by the roadside.""},{""type"":""TEXT"",""option"":""The municipality pulled down the buildings by the roadside.""},{""type"":""TEXT"",""option"":""The roadside buildings are pulled down by the municipality.""},{""type"":""TEXT"",""option"":""The roadside buildings had been pulled down by the municipality.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""The municipality is pulling down the buildings by the roadside."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. By whom was the notes prepared?"",""url"":""""}","[{""type"":""TEXT"",""option"":""Who had prepared the notes?""},{""type"":""TEXT"",""option"":""Who did prepare the notes?""},{""type"":""TEXT"",""option"":""Who have prepared the notes?""},{""type"":""TEXT"",""option"":""Who prepared the notes?""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Who prepared the notes?"",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. It is high time that he was told by somebody to stop behaving like a dictator."",""url"":""""}","[{""type"":""TEXT"",""option"":""It is high time that somebody told him to stop behaving like a dictator.""},{""type"":""TEXT"",""option"":""It is high time that he had been told to stop behaving like a dictator.""},{""type"":""TEXT"",""option"":""It has been high time that somebody has told him to stop behaving like a dictator.""},{""type"":""TEXT"",""option"":""It is high time somebody told to stop behaving like a dictator.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""It is high time that somebody told him to stop behaving like a dictator."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. The bus was destroyed by the unruly students who, of course, were taken to the police station afterwards."",""url"":""""}","[{""type"":""TEXT"",""option"":""The unruly students have destroyed the bus and police have taken to them to the police station.""},{""type"":""TEXT"",""option"":""The unruly students had destroyed the bus and the police had taken them to the police station.""},{""type"":""TEXT"",""option"":""The unruly students destroyed• the bus and of course, the police took them to the police station. ""},{""type"":""TEXT"",""option"":""The unruly students are destroying the bus and of course the police had taken them to the police station.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""The unruly students destroyed• the bus and of course, the police took them to the police station. "",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. Long ago it was decided by them that their farmlands should be sold away."",""url"":""""}","[{""type"":""TEXT"",""option"":""They decided long ago that they should sell away their farmlands.""},{""type"":""TEXT"",""option"":""Long ago only they decided to sell their farmlands.""},{""type"":""TEXT"",""option"":""Long ago it was decided by the men, that their farmhouse should be sold away. ""},{""type"":""TEXT"",""option"":""Long ago they had decided to sell their farmlands.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""They decided long ago that they should sell away their farmlands."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. An award was given to Rahul Dravid."",""url"":""""}","[{""type"":""TEXT"",""option"":""Someone gave an award to Rahul Dravid.""},{""type"":""TEXT"",""option"":""Rahul Dravid gave an award.""},{""type"":""TEXT"",""option"":""Rahul Dravid had been given an award.""},{""type"":""TEXT"",""option"":""Someone had given to Rahul Dravid an award.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Someone gave an award to Rahul Dravid."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. This hall had better be cleaned up soon."",""url"":""""}","[{""type"":""TEXT"",""option"":""Somebody should better clean up the hall.""},{""type"":""TEXT"",""option"":""If somebody cleans the hall soon it is, better.""},{""type"":""TEXT"",""option"":""It is indeed better, if somebody cleans the hall soon. ""},{""type"":""TEXT"",""option"":""Somebody had better clean up the hall soon.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Somebody had better clean up the hall soon."",""type"":""TEXT""}]}"
289,English Grammer,Active & Passive Voice,L8,30 Questions,8,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Change the following sentences from passive to active. This historical fort might have been built hundreds of years ago. "",""url"":""""}","[{""type"":""TEXT"",""option"":""Kings built this historical fort hundreds of years ago.""},{""type"":""TEXT"",""option"":""Kings had built' this historical fort hundreds of years ago.""},{""type"":""TEXT"",""option"":""Kings might have built this historical .fort-hundreds of years ago.""},{""type"":""TEXT"",""option"":""Kings built this historical fort hundreds of years ago.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Kings might have built this historical .fort-hundreds of years ago."",""type"":""TEXT""}]}"
289,English Grammer,Error Identification,L9,30 Questions,9,Error Identification Quiz,,29-12-2023,INTERMEDIATE,All Users,02:00:00,"{""explanation"":""Misfortunes have been haunting him since his childhood and the gravest of them was that his mother died when he was four years old."",""explanationImage"":"""",""question"":""Identify the underlined part that has an error (of grammar usage, word choice or idiom). Misfortunes have been haunting him since his childhood and the gravest of them was that his mother died when four years old."",""url"":""""}","[{""type"":""TEXT"",""option"":""Misfortunes have been haunting""},{""type"":""TEXT"",""option"":""since his childhood""},{""type"":""TEXT"",""option"":""gravest of them was""},{""type"":""TEXT"",""option"":""when four years old""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""when four years old"",""type"":""TEXT""}]}"
289,English Grammer,Error Identification,L9,30 Questions,9,,,,,,,"{""explanation"":""Suresh does earn less than what I earn but definitely saves more than me."",""explanationImage"":"""",""question"":""Identify the underlined part that has an error (of grammar usage, word choice or idiom). Suresh does earn less than what I earn but definitely saves more just me."",""url"":""""}","[{""type"":""TEXT"",""option"":""does earn""},{""type"":""TEXT"",""option"":""less than""},{""type"":""TEXT"",""option"":""what I earn""},{""type"":""TEXT"",""option"":""more than me""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""more than me"",""type"":""TEXT""}]}"
289,English Grammer,Error Identification,L9,30 Questions,9,,,,,,,"{""explanation"":"" Life today for some people is a thing of joy but for  many it is a strenuous journey as the necessaries of life have become very expensive these days."",""explanationImage"":"""",""question"":""Identify the underlined part that has an error (of grammar usage, word choice or idiom). Life today for some people is a thing of joy but for  many it is a strenuous journey as the necessaries of life has become very expensive these days"",""url"":""""}","[{""type"":""TEXT"",""option"":""is a thing of joy ""},{""type"":""TEXT"",""option"":""but for many""},{""type"":""TEXT"",""option"":""as the necessaries of life""},{""type"":""TEXT"",""option"":""has become very expensive""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""has become very expensive"",""type"":""TEXT""}]}"
289,English Grammer,Error Identification,L9,30 Questions,9,,,,,,,"{""explanation"":""People of no other country in the world have the habit of saving money like we do."",""explanationImage"":"""",""question"":""Identify the underlined part that has an error (of grammar usage, word choice or idiom). People of no other country in the world have the habit of saving money like has we do."",""url"":""""}","[{""type"":""TEXT"",""option"":""of no other""},{""type"":""TEXT"",""option"":""in the world""},{""type"":""TEXT"",""option"":""the habit""},{""type"":""TEXT"",""option"":""like we do""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""like we do"",""type"":""TEXT""}]}"
